address,Hypercore USDHL/USDC Rewards,Morpho Vault USDHL Rewards,Hyperswap USDHL/WHYPE Rewards,Hyperswap USDHL/USDT0 Rewards,Hyperswap USDHL/FEUSD Rewards,Kittenswap USDHL/WHYPE Rewards,Kittenswap USDHL/USDT0 Rewards,Total Rewards
0x27c9b9ef3def596549ee620a5646311b2df83221,3.4132050671654013,0.0,0.0,0.0,0.0,0.0,0.0,3.4132050671654013
0x22d8f72787974e0f897f966b201ada0fc15dc0b6,0.0,3.3583432174520693,0.0,0.0,0.0,0.0,0.0,3.3583432174520693
0xceec48581b3145a575508719f45da07dc57fa7ce,0.15346904219303015,3.168383149034471,0.0,0.0,0.0,0.0,0.0,3.321852191227501
0x8d659132fd19558250121dc86abd3c1b200a3947,2.83898359660812,0.0,0.0,0.0,0.0,0.4586862497346204,0.0,3.2976698463427403
0x920fa68300c8aa95c4563e0daf79a0b0e51f0cfe,0.0007822375938436353,3.2487124886922087,0.0,0.0,0.0,0.0,0.0,3.2494947262860525
0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,2.9628684742998526,0.0,0.22695017944968193,0.0,0.0,0.0,0.0,3.1898186537495343
0x8667cbf8af0241940f1de5c6f010199025f9eec4,3.1454911257137383,5.4949903930185645e-05,0.0,0.0,0.0,0.0,0.0,3.1455460756176685
0x06ad28bf9a156b8f84e47f4bbbb7ad0a3b163db7,0.3140414021562334,2.829982649608051,0.0,0.0,0.0,0.0,0.0,3.1440240517642843
0x7a35bbc1de0b86e11aea964956807e08317f3803,0.0,2.9575875776128795,0.0,0.14161417702302845,0.0,0.0,0.0,3.099201754635908
0xdcb0b5e41d6ed4dd834316d4177d73452014f983,3.060922549783145,0.0,0.0,0.0,0.0,0.0,0.0,3.060922549783145
0xb65117c1e1006e7b2413fa90e96fcbe3fa83ed75,2.969329013841155,0.0,0.0,0.0,0.0,0.0,0.0,2.969329013841155
0xefb09a2a095d0372f67053888010179e7a088293,0.057108421850963174,2.6502071442651696,0.0,0.0,0.0,0.0,0.0,2.7073155661161326
0xefa230d7d57ac3d606428df81c643c868eaaa408,2.499791236325116,0.170501592074302,0.0,0.0,0.0,0.0,0.0,2.670292828399418
0x76c2164fc79492401db1890db0d17d16b9155aa0,0.0,2.65942045776832,0.0,0.0,0.0,0.0,0.0,2.65942045776832
0x9b422e571eb2cb9837efdc4f9087194d65fb070a,0.015000138951280908,0.0,0.0,0.0,0.0,0.0,2.588143295619034,2.6031434345703146
0x99460c6b44fd9d93528b3b6e3365793acb40bb46,0.25203422968108635,2.3488183424129727,0.0,0.0,0.0,0.0,0.0,2.600852572094059
0xed9c58b7b8314703591feff77014e60ace2532e7,0.0,2.401242188837998,0.0,0.0,0.0,0.0,0.0,2.401242188837998
0x89c645ecbd07825b194e3b98300eb3497aaba406,2.3753446023283775,0.0,0.0,0.0,0.0,0.0,0.0,2.3753446023283775
0x4937c6b353864c7586198eb42b1c91dc917e0bd6,0.22326879996215637,2.1304524626999157,0.0,0.0,0.01932817897377246,0.0,0.0,2.3730494416358447
0x2bc0cc3b1a9d19ec8cea4e5ad76a8f553a81e106,0.24063384802953056,2.0983760846269717,0.0,0.0,0.005212485756675416,0.0,0.0,2.3442224184131777
0xcc128e7895e1a9f4deb26e8c3cab94414e3a57bf,0.8173055150216237,1.5202606104177478,0.0,0.0,0.0,0.0,0.0,2.3375661254393716
0x9321d8117e73b0c79035f0e87debcfd8dbb1d75a,0.6150675911382613,1.7014387814607246,0.0,0.017145567222147357,0.00022527006772368147,0.0,0.0,2.3338772098888567
0x407afe1e87bf741293d47e562b107a633e678562,0.34625554340728953,1.98285162257467,0.0,0.0,0.0,0.0,0.0,2.3291071659819593
0x8c8d16b8005eaed1f27e04e5e6df154b96fe5f83,0.905492156388026,1.160938431790193,0.2213507074257692,0.0,0.0,0.0,0.0,2.2877812956039882
0xa4f7d6a008401a608476199a01dcc5487130987a,0.0,2.2470866114031813,0.0,0.0,0.0,0.0,0.0,2.2470866114031813
0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801,0.13173278715166797,0.08021326701921731,1.8747704800715195,0.0,0.0,0.12222580810778925,0.0,2.2089423423501944
0xdbbdee771e62ab57894e8b8bdefbe094d3135ddd,1.046745411622256,1.1495580363495979,1.925783846034027e-06,7.596013185919498e-09,1.3592119058605936e-09,0.007775690341255972,5.226060880343127e-10,2.2040810735747867
0x6186290b28d511bff971631c916244a9fc539cfe,2.182520617166185,0.0,0.000686101586031153,0.0020874536473615766,0.0002338285160103356,4.6091905981405234e-08,0.00013335251778810077,2.185661399525282
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,0.304911645252993,1.847777829513177,0.0,0.0,0.0,0.0,0.0,2.15268947476617
0x18eec6451070b487933000185f986e8d3be68195,0.0,2.116797185434106,0.0,0.0,0.0,0.010772070966069873,0.0,2.1275692564001756
0xe5d882ba0bbca7945c8f2f09b1d8cdebb6e0e92f,0.22966303260399581,0.9944834863284631,0.0,0.17826113701415275,0.0,0.0,0.7060239101039042,2.1084315660505157
0x389e3d1c46595af7335f8c6d3e403ce2e8a9cf8a,0.4881883175200516,1.6004458583233556,0.0,0.0,0.0,0.0,0.0,2.0886341758434073
0x87d1910be2aae6d9c22f15ac9009ec8ca8706bad,2.0491521481226393,0.0,0.0,0.0,0.0,0.0,0.0,2.0491521481226393
0x85378a92dfb0b2f5970ccfcd23378f8003875795,2.0322000569734624,0.0,0.0,0.0,0.0,0.0,0.0,2.0322000569734624
0xc8c8a69aa79652ed59b6446f8a2e3c0db57376ce,1.9960558262017103,0.0,0.0,0.0,0.0,0.0,0.0,1.9960558262017103
0xe254e9ac8ce01459775e1021ea397c7be4a1ee53,1.9857108524572835,0.0,0.0,0.0,0.0,0.0,0.0,1.9857108524572835
0xaa0e2529f9c33e3ad86346fe26fefc4bc635fc67,1.9809202196181201,0.0,0.0,3.3673891386111054e-07,0.0,0.0,0.0,1.980920556357034
0x9d677028e0e592d48fc8a8ddc910693301a4a450,0.10981561730429609,0.5443822517456831,0.0,0.0,0.0,0.0,1.2987352966070136,1.9529331656569928
0x4461d605a73f4f0ea2d52b89c8b36ec78d7f56fd,0.0,0.0,0.0,1.2828005670848373,0.12128493847225162,0.0,0.49063940570655684,1.8947249112636457
0x3c60b1a4abb27492e076a7d78604f1880262e10e,1.5834926645367302,0.2541391962944571,0.0,0.037882173718672536,0.013704754967829212,0.0009479681153091603,0.0,1.8901667576329981
0x2c39f0041750e8b741b6918e49f7853351d98ce9,0.1905450632437205,1.680485346906738,0.0,0.0,0.0,0.0,0.0,1.8710304101504585
0x8fdbd50e88ab3624263ff888861f202e0dd0b9c2,0.10233433575914573,1.74541662945557,0.0,0.0,0.0,0.0,0.0,1.8477509652147157
0x34ee2e826d3c6701df3b081d84c282c11c5eb4fc,0.5698517142760555,1.2664374589604401,0.0,0.0,0.0,0.0,0.0,1.8362891732364957
0xd248d2f09bfbe04e67fc7fea08828d6ad6d95b6d,0.05987417010019165,0.34440963274677616,0.00362351913874055,1.3554102786232998,0.02914074379717333,0.04243506020106683,0.0,1.8348934046072483
0xd8d4241b00bb8a692171ce3780cfd3e660dd5e65,0.0,1.8326485975309939,0.0,0.0,0.0,0.0,0.0,1.8326485975309939
0xc6db461cc8fbe1ff767a63a8d85019265c187bd5,1.4345411749360661,0.3960111347801478,1.0565721722332164e-07,1.1093194893527706e-10,3.0417445108337494e-11,7.298803019277351e-08,1.2838661712070592e-11,1.8305524885156494
0x524f7d39d1a1a24aa315f101b3a8b9a82daf932f,0.06359302770998812,0.0,0.0,0.0,0.0,1.709929616217981,0.0,1.773522643927969
0xea61feaabfb34d15097f50fb13262b0ba18130d4,0.0,1.772112268344496,0.0,0.0,0.0,0.0,0.0,1.772112268344496
0x21c107520fb69ab1eed094b67516f6c5cb3f9700,0.4574424683478802,1.292408958845378,0.0,0.0,0.0,0.0,0.0,1.7498514271932581
0x62e485fd0e5c7d32f8ccf11aa356a1179c76e400,1.7451511126866779,0.0,0.0,0.0,0.0,0.0,0.0,1.7451511126866779
0x4d6d99390c456bae07b2f16fc0f2651d9f293e69,0.06777113851267985,1.6754796043430782,0.0,0.0,0.0,0.0,0.0,1.743250742855758
0x2a21cc5d8bcaa0d10078c99606b03ee46c58817d,0.4887739854927667,1.2529353689583782,0.0,0.0,0.0,0.0,0.0,1.7417093544511448
0xe48c64ec6cf456a28f91e5b2bda3a626dedcc8e5,0.023006522634396332,0.13597944340291374,0.0,1.5714239586861751,0.0,0.0,0.0,1.7304099247234852
0x28177b138fdec353c1da1858798c52ac0be0a0a8,0.08167017271415204,0.7033720744774213,0.0,0.8471077550676093,0.0,0.0,0.0,1.6321500022591826
0xc3eed391e92ac9d810cb43cc4c1124e99ccaf688,0.040040700895466144,1.5640630436093443,0.0,0.0,0.00221078289132309,0.0,0.0,1.6063145273961337
0x7258d00a24d6829ac4bf355127bfbc9e2303aed4,0.23351508049796485,1.3219152435722652,0.0,0.0,0.0,0.0,0.0395047863300306,1.5949351104002607
0x2326ad5530c12cf9f0b32415fc53dbdfe6459cbf,1.5832121795322187,0.0,0.0,0.0,0.0,0.0,0.0,1.5832121795322187
0xd1dd6d99c5fb5d31ff52eacce5046c7158859e85,0.5019003712247845,1.0285562386366693,0.0,0.0,0.0,0.0,0.0,1.5304566098614538
0x9f4dff2c118728ace31117c8016458f954fdd5dd,0.00031055465900157287,0.0,0.0,0.0,0.0,0.07686361427280244,1.4155833404032196,1.4927575093350236
0xc125fa384407c574522a18c17440d437d6767bba,0.09737927146085067,0.0,0.0,0.7747243566603172,0.0,0.0,0.6136293989957734,1.4857330271169413
0xc6877a65349b0fa45cc61a267ee682c7abf2b369,0.0,1.4466953495572497,0.0,0.0,0.0,0.0,0.0,1.4466953495572497
0x514c4ba193c698100ddc998f17f24bdf59c7b6fb,0.0,1.4202255306508018,0.0,0.0,0.0,0.0,0.0,1.4202255306508018
0x4c496ea116a09651778e480b2e7e5aba78514521,0.0,1.3961604464877733,0.0,0.0,0.0,0.0,0.0,1.3961604464877733
0x0a7097d919b7421ecc03aed3aac68a13e7ef1f46,0.4150518853324771,0.9510144975062432,0.0,0.0,0.0,0.0,0.0,1.3660663828387203
0x92a9db347130e0495bcb8b948dbe66f553592110,0.24104927215646227,0.9046932440311192,0.0,0.0,0.0,0.0,0.1963104748376566,1.342052991025238
0x29f95aecc3d5ad0c8698dd6dccad71cacb087d2c,0.0,0.0,0.0,1.3415073010575735,0.0,0.0,0.0,1.3415073010575735
0x1241de051c6c822809e405806418c0211fd027ca,0.021164378753828438,0.24652257059258723,0.0,1.0648215196066053,0.0,0.0,0.0,1.332508468953021
0x5e57fded90c4635648eb7b3ba29705ff0769d103,0.34337626263719206,0.9703046278181466,0.0,0.0,0.0,0.0,0.0,1.3136808904553388
0x7dd75f3c7016dd27aeeb29470ae997e8e60f6734,1.289733070929678,0.0,0.0,0.0,0.0,0.0,0.0,1.289733070929678
0xba7a5f4e03ac7d591e62142ad03716b2b8f95655,0.0,1.282577491953391,0.0,0.0,0.0,0.0,0.0,1.282577491953391
0xddb54c1ec6c0b78e7d27382304dfa3b27ee9dbb6,1.269739878180853,0.0,0.0,0.0,0.0,0.0,0.0,1.269739878180853
0xce75bb6f341975d377e7b68c7638a6f9d52f6885,0.6693795585915473,0.5603757939728624,0.0,0.0,0.0,0.0,0.0,1.2297553525644096
0xbe69e095e738eb7260ad795c554aba288e1f2adc,1.2131196149765906,0.0,0.0,0.0,0.0,0.0,0.0,1.2131196149765906
0x0fe28b4950ce9abe91301d8d44e719387f652785,0.0,0.06613824422326649,1.137878392513437,0.0,0.0,0.0,0.0,1.2040166367367036
0x84cd2c9770e986ff761cec264913dd4a9e0df17b,1.179529312569603,0.0,0.0,0.0,0.0,0.0,0.0,1.179529312569603
0x0facac3bd128fe6d799898a059d3634b877c7a0a,1.1561546849221864,0.0,0.0,0.0,0.0,0.0,0.0,1.1561546849221864
0x2ea6bbf8eaf9f73589c347067c7c43ff637b6fc5,0.22869805946920033,0.00048324604107386035,0.0,0.0,0.0,0.0,0.9143955735136964,1.1435768790239706
0x6628068ebd760aa4cf103329db4d0bddfd6fc117,0.49993460164574266,0.6435269450291845,0.0,0.0,0.0,0.0,0.0,1.1434615466749272
0x2b6972120f2156b7832c10e4eecc62f20860b93a,1.1426365989234109,0.0,0.0,0.0,0.0,0.0,0.0,1.1426365989234109
0xef962f012cd63a3ff0286e710fd9600620306a53,0.0,1.1344988461975216,0.0,0.0,0.0,0.0,0.0,1.1344988461975216
0x685feceec46dd4e5c9b5b726f5d7550fd0eda526,0.0689850329162533,1.0519428572948153,0.0,0.0,0.0008324157328789202,0.0,0.0,1.1217603059439476
0x2a06d90d7bf42cc5e5866b8c00adf4e43ea25a7b,0.00023161221831898216,1.1204970451571281,0.0,2.507057528135406e-07,2.158524011628892e-08,0.0,0.0,1.12072892966644
0x831c9e068e9735c3698b2b2fdffded1094a43c7b,0.25228685942187545,0.8464405127973875,0.0,0.0,0.0,0.0,0.0,1.098727372219263
0x93b575a07ba3abb5940a24d5e319d0dd21d4ee9d,0.1795203334443077,0.8593146340065673,0.0,0.058766966882543174,0.0,0.0,0.0,1.0976019343334182
0x91d60d7d25189ea721096e33776ca18abe838e04,0.02732717390752805,0.7418950823415293,0.0,0.26525672124393684,0.0,0.0,0.03793883707559697,1.072417814568591
0x77b70eb23449bd282aeebf12c7b657cb64af7740,0.03823125511525347,0.003091725742480856,0.0,0.0,0.0007998560355531685,0.0,1.0255922404250688,1.0677150773183564
0xef51c6b7eff0d16038743bf924879d295a4b971f,1.0404536606592913,0.013367942873618411,2.4369946665681787e-06,1.7726819502703757e-09,8.086300860185322e-10,0.0,0.0,1.0538240431088883
0xabbc6aaf0f99a05e2e00e0426b5628b404a5e3b3,0.0,1.0529931651703417,0.0,0.0,0.0,0.0,0.0,1.0529931651703417
0xfba1c266f7b2e719415cd7321a64b4443c3abcee,0.0,0.0,1.0445995349804145,0.0,0.0,0.0037837304440636673,0.0,1.0483832654244782
0x6ecba7527448bb56caba8ca7768d271deaea72a9,1.007360472980837,0.0,0.0,0.0,0.0,0.0,0.0,1.007360472980837
0xafccb21e51b27b09272a0bf4d204623e706cdb39,0.003275874357679564,0.0,0.0,0.0,0.0,0.9944453231216309,0.0,0.9977211974793104
0x54fe014a1fb506ff3a00d863e6522f24e6edba47,0.3954462830131671,0.0,0.5282012829766626,0.0,0.07076964658446161,0.0,0.0,0.9944172125742913
0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,0.9847614660651705,0.0,0.004955371847499889,0.0,0.0,0.0,0.0,0.9897168379126703
0xd653971fa19ef68bc80becb7720675307bfb3ee6,0.0,0.10747333614208342,0.8703603059497884,0.009324471817922099,0.0,0.0,0.0,0.9871581139097939
0x6f4823e660915982cc7a58ba9287e9d4bb39ae12,0.31362197785853335,0.6731524093645039,0.0,2.1462464368568215e-08,0.0,0.0,0.0,0.9867744086855016
0x459fea28e89e7b6dcc005f08eb13089a3edd1c94,0.035621351448031024,0.9472078178556893,0.0,0.0,0.0,0.0,0.0,0.9828291693037203
0x4c390964936e9501fbc594d32e94907449a35a5a,0.0,0.0,0.0,0.9823670291730774,0.0,0.0,0.0,0.9823670291730774
0x27ab6308d7ea73f82c0cce159400ac3f8fe9cf44,0.0,0.7274770468781077,0.0,0.0,0.0,0.24653617717694604,0.0,0.9740132240550536
0xaa782f348daf6aeee7606cf3a15c9bdde2be9aba,0.9706689911259271,0.0,0.0,0.0,0.0,0.0,0.0,0.9706689911259271
0x3e4fa6c9db43ab1042d6de4ee2d4d07790179201,0.0,0.9647614243390268,0.0,0.0,6.892939087749318e-05,0.0,0.0,0.9648303537299043
0x3927af597c09774f91ef84bf765ded4109e9f8ea,0.5645535508811114,0.18427242725253945,0.2029370114917876,1.0048266952575333e-07,8.973206748105148e-08,0.0,0.0,0.9517631798401754
0x24f0ab440956bd94922c22560301f6f5faa9711b,0.2589232040474745,0.49180147975099575,0.1881864791526904,0.0,0.0,0.0,0.0,0.9389111629511606
0x107332a1729ba0bcf6171117815a87b72a7e6082,0.9367409108578592,0.0,0.0,0.0,0.0,0.0,0.0,0.9367409108578592
0xa656a158fdd934e8a78bf16777ea0303f1067149,0.9243495741173156,0.0,0.0,0.0,0.0,0.0,0.0,0.9243495741173156
0x5facdf7d6ed457518f44fbcae414076af7f16587,0.8402657158909893,0.012945911094469447,0.06694791753483004,0.0,0.0,0.0,0.0,0.9201595445202888
0x563bf0731cf71ad7cea05b9c48a802d8c53e7dc4,0.23174280236907932,0.6787600789137378,0.0,0.0,0.0,0.0,0.0,0.9105028812828171
0x48b1a8f92e403bc9dc7500b9cbcc4cadf35c7ac0,0.07621706131785008,0.6486355356529723,0.14256785907185054,0.0,0.0,0.034843702331381746,0.0,0.9022641583740547
0xb30348ac172b8e6cef9ba93a283ea517064a9e4f,0.8567746646891012,0.0,0.04242720377841801,0.0,0.0,0.0,0.0,0.8992018684675193
0x8f25818ff64be1abee91abca70c306b33b602062,0.0,0.0,0.0,0.0,0.0,0.8840421663417461,0.0,0.8840421663417461
0x17507072c2ee8bd8f6debd38d048c8a1887b39d4,0.13691008268615273,0.746596719794194,0.0,0.0,0.0,0.0,0.0,0.8835068024803467
0xaea70d79aa8c2ac857dc8b1d2e0d441d0d556d0a,0.0,0.8686191572467717,0.0,0.0,0.0,0.0,0.0,0.8686191572467717
0xb4a726f320b429730b2f1d2165c2ce06b9328085,0.35732623104016276,0.5091984375436112,0.0,0.0,0.0,0.0,0.0,0.866524668583774
0x81a39aa0b0d6fa8513aa79929e7c01dfaa232fce,0.27652248033983995,0.5637660471226799,0.020901375588398444,0.0,0.0,0.0,0.0,0.8611899030509182
0xb5fe354a88a69298a4d56ce7b2363542bdd7e3e8,0.007848813584523254,0.0,0.0,0.009942434525396194,0.0,0.0,0.8245440081067508,0.8423352562166703
0x5f31df82d68bc9705eeb0febf3fe3b6359ba586d,0.0,0.824174243641811,0.0,0.0,0.0,0.0,0.0,0.824174243641811
0x11ddd954aa0772e56bd369c629c166d5ddf1f0c1,0.07555656183837782,0.7323108818551396,0.0,0.0,0.0,0.0,0.0,0.8078674436935174
0xcac1f1c3e4599e044dc2a9d38a9b6ef1af1bdae8,0.0,0.8054127880917358,0.0,0.0,0.0,0.0,0.0,0.8054127880917358
0xcc660e4a6b1b1766911bf5e75e10b6aa66683b48,0.0,0.8005002533622898,0.0,0.0,0.0,0.0,0.0,0.8005002533622898
0xf4cd43bc0a1f02a53f39a5e8d1a3cc8fdeb1b9c5,0.18298168184665248,0.5912597256523544,0.0,0.0,0.0,0.0,0.0,0.7742414074990069
0x705f95654ab855abebb5aca678887c3333fb99c4,0.33867141834239844,0.3745248102131283,0.047336142543590726,0.0016040836310325871,0.0,0.0,0.0,0.76213645473015
0x0673251eaea864aa256aa5f934b1e629d9430224,0.21050942816237173,0.4925634378416728,0.0,0.04829908357611362,0.007621090083470612,0.0,0.0,0.7589930396636286
0xb18ec843b2c94bd3db66fd61974da3bc0993b7e9,0.0,0.7503201960803721,0.0,0.0,0.0,0.0,0.0,0.7503201960803721
0x7927f5c840f01f3fe039c9399efcaa3d3497cc35,0.1918172519138804,0.5422313727304893,0.0,0.0,0.0,0.0,0.0,0.7340486246443697
0x154dfbb9a7072a2aea22c32b9868fbc4c8df8b51,0.3028576965452758,0.4252317586489584,0.0,0.0,0.0,0.0,0.0,0.7280894551942342
0x5a64d02322a660a2c24b006cd3c6eb554624d9de,0.7261608269571775,0.0,0.00015732558084571985,0.0,0.0,0.0,0.0,0.7263181525380232
0xa261277ee03044b256c2415564b5e97459f4e243,0.0,0.7225201392928972,0.0,0.0,0.0,0.0,0.0,0.7225201392928972
0xc667891581280551ad01a0feece6b925d9c9bb08,0.0,0.712565869469164,0.0,0.0,0.0,0.0,0.0,0.712565869469164
0x9bd4dc4c8d808dc94c52126f8e96c4b952dce50c,0.7068942899056432,0.0,0.0,0.0,0.0,0.0,0.0,0.7068942899056432
0x7d89d0c9f6556214a023de6f887950e0042178bc,0.10216285528299805,0.5898240005347115,0.0,0.0,0.0,0.0,0.0,0.6919868558177096
0x42d260986a18d1c29ed21deb5838656a79f577a4,0.12063892170989728,0.5666316937961627,0.0,0.0,0.0,0.0,0.0,0.6872706155060601
0x4fe9e1465d589757e0469b33504d00b91f431055,0.0,0.6723258647346774,0.0,0.0,0.0,0.0,0.0,0.6723258647346774
0xe2251252c83aa86e70ce37cc07c788cd4ba775af,0.09896417877143131,0.5290194867619623,0.0,0.028734884238920858,0.0,0.0,0.0,0.6567185497723145
0xc4643e390f49d1616b5108bf0eac309f7c0eb868,0.1526830945055099,0.0,0.49982130439137085,0.0,0.0,0.0,0.0,0.6525043988968807
0xd9f0834e7ca9b9262df3189b850ebf9514027e82,0.0,0.6508527153708394,0.0,0.0,0.0,0.0,0.0,0.6508527153708394
0xbd1ffc762f55f15085bacfe60100b114e654303b,0.0,0.6460556057294751,0.0,0.0,0.0,0.0,0.0,0.6460556057294751
0xac7708a5c455f2304200e80ddaa95999ae4e1626,0.024436061589044836,0.6204538045443411,0.0,0.0,0.0,0.0,0.0,0.644889866133386
0xac38a7473c31a1989a999c0a5da9a4e0d57f2574,0.06787080374433237,0.5757467150324611,0.0,0.0,0.0,0.0,0.0,0.6436175187767935
0x50022c9b7323e05f315cd8af311fe1a4f8023173,0.1734912554249804,0.4374535037805582,0.0,2.119257650557728e-08,5.063502503180597e-09,0.0,0.0,0.6109447854616176
0x7104e77dcf3872dbe7868ecb321b8f72be92b9a1,0.11387529798084524,0.49439224801769194,0.0,0.0,0.0,0.0,0.0,0.6082675459985372
0x0ce048fe42c170e41740ee392e187f19515f339d,0.0,0.6034782023852127,0.0,0.0,0.0,0.0,0.0,0.6034782023852127
0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66,0.08102024033897388,0.5156510970063788,0.0,0.0,0.0,0.0,0.0,0.5966713373453527
0x725e4bff61f65ad18e0e39821daa73355175408f,0.29760328320605545,0.2880461077998591,2.2079900388235413e-06,0.0,1.4455911114781573e-10,0.0,0.0,0.5856515991405126
0x7be19059fa7337d8ff76aeda43c893ecdb119adb,0.0,0.0,0.0,0.0,0.0,0.003790940830267409,0.5818598487907493,0.5856507896210167
0xc3480ed211545603c2f915e844b63ae81950b71f,0.5826593783405621,0.0,0.0,0.0,0.0,0.0,0.0,0.5826593783405621
0x5d83e626acb3e1da41961bb19aaafe98411f1312,0.0503483723629211,0.0,0.0,0.5316740335332902,0.0,0.0,0.0,0.5820224058962113
0x0ea82ecc7d0d498001a6fe03c9364750e538961a,0.0,0.5787817307650343,0.0,0.0,0.0,0.0,0.0,0.5787817307650343
0xe3cb8870119df8c26a136a066e765bc94fa185c1,0.0007621681753528747,0.5775206100192963,0.0,0.0,0.0,0.0,0.0,0.5782827781946492
0xf18e30936b6144b36cac59913d43eafc71f255ec,0.016273925599471682,0.4278003485583825,0.02387990149963459,0.10752148527070517,0.0,0.001912965416024656,0.0,0.5773886263442186
0xd2d4867b8886c0cfc3de5ccd5203ec66c6183764,0.5747780751403855,0.0,7.179912297827831e-06,0.0,0.0,0.0,0.0,0.5747852550526833
